,0,1,2,3,4,5,6,7,8,9,10,11
92,451018,Bank Charges,,being Bank charges for the date 2024-Aug-01,,Expenses,Corporate Costs,Corporate Costs,Other Corporate Expenses,Other Corporate Expenses,Corporate Cost,Finance Cost
93,451035,Business Promotion @ 18%,,"Being Sample & complementary products given to corprate customer, lounge customers.",,Expenses,Selling & Dist Cost,Corporate Costs,Business Development,Business Development,Corporate Cost,Advertisements & Marketing
94,321003,Other Misc Income 5%,Smoor Lounge - IndiraNagar,0,,Income,Misc Income,Other Income,Misc Income,Other Income,Other Income,Other Income
95,441014,Freight Outwards - Sales 5%,Smoor Lounge - IndiraNagar,0,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
96,321003,Other Misc Income 5%,Smoor Lounge - Jayanagar,0,,Income,Misc Income,Other Income,Misc Income,Other Income,Other Income,Other Income
97,441014,Freight Outwards - Sales 5%,Smoor Lounge - Jayanagar,0,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
98,321003,Other Misc Income 5%,Smoor Lounge - Lavelle Road,0,,Income,Misc Income,Other Income,Misc Income,Other Income,Other Income,Other Income
99,321003,Other Misc Income 5%,Smoor Lounge - New Koramangala,0,,Income,Misc Income,Other Income,Misc Income,Other Income,Other Income,Other Income
100,441014,Freight Outwards - Sales 5%,Smoor Lounge - New Koramangala,0,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
101,321003,Other Misc Income 5%,Smoor Lounge - Whitefield (New),0,,Income,Misc Income,Other Income,Misc Income,Other Income,Other Income,Other Income
102,441014,Freight Outwards - Sales 5%,Smoor Lounge - Whitefield (New),0,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
103,321003,Other Misc Income 5%,Smoor Lounge - Kammanahalli,0,,Income,Misc Income,Other Income,Misc Income,Other Income,Other Income,Other Income
104,321003,Other Misc Income 5%,Smoor Lounge - APR,0,,Income,Misc Income,Other Income,Misc Income,Other Income,Other Income,Other Income
105,321003,Other Misc Income 5%,Smoor Lounge - Bel Road,0,,Income,Misc Income,Other Income,Misc Income,Other Income,Other Income,Other Income
106,321003,Other Misc Income 5%,Smoor Lounge - Sadashivanagar,0,,Income,Misc Income,Other Income,Misc Income,Other Income,Other Income,Other Income
107,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - IndiraNagar,0,,,,,,,,
108,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Lavelle Road,0,,,,,,,,
109,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Whitefield (New),0,,,,,,,,
110,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Bel Road,0,,,,,,,,
111,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Ecity Hub,0,,,,,,,,
112,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - HSR Hub,0,,,,,,,,
113,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Jayanagar,0,,,,,,,,
114,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Kadugodi CK,0,,,,,,,,
115,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Kammanahalli,0,,,,,,,,
116,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Marathahalli,0,,,,,,,,
117,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - New Koramangala,0,,,,,,,,
118,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Sarjapura,0,,,,,,,,
119,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Uttarahalli,0,,,,,,,,
120,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Yelahanka,0,,,,,,,,
121,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Basaveshwara Nagar,0,,,,,,,,
122,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Bhartiya City Mall,0,,,,,,,,
123,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - JP Nagar,0,,,,,,,,
124,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Mahadevpura,0,,,,,,,,
125,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Orion,0,,,,,,,,
126,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Prestige shanti Niketan,0,,,,,,,,
127,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - RT Nagar,0,,,,,,,,
128,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Sadashivanagar,0,,,,,,,,
129,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Vega City,0,,,,,,,,
130,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - 1MG Cafe,0,,,,,,,,
131,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Forum Mall,0,,,,,,,,
132,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - IndiraNagar,0,,,,,,,,
133,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - IndiraNagar,0,,,,,,,,
134,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Ecity Hub,0,,,,,,,,
135,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - Ecity Hub,0,,,,,,,,
136,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - HSR Hub,0,,,,,,,,
137,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - HSR Hub,0,,,,,,,,
138,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - JP Nagar,0,,,,,,,,
139,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - JP Nagar,0,,,,,,,,
140,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Kadugodi CK,0,,,,,,,,
141,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - Kadugodi CK,0,,,,,,,,
142,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Lavelle Road,0,,,,,,,,
143,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - Lavelle Road,0,,,,,,,,
144,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Mahadevpura,0,,,,,,,,
145,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - Mahadevpura,0,,,,,,,,
146,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Marathahalli,0,,,,,,,,
147,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - Marathahalli,0,,,,,,,,
148,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Prestige shanti Niketan,0,,,,,,,,
149,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - Prestige shanti Niketan,0,,,,,,,,
150,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - RT Nagar,0,,,,,,,,
151,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - RT Nagar,0,,,,,,,,
152,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Sarjapura,0,,,,,,,,
153,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - Sarjapura,0,,,,,,,,
154,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Vega City,0,,,,,,,,
155,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - Vega City,0,,,,,,,,
156,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Whitefield (New),0,,,,,,,,
157,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - Whitefield (New),0,,,,,,,,
158,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - 1MG Cafe,0,,,,,,,,
159,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - 1MG Cafe,0,,,,,,,,
160,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Basaveshwara Nagar,0,,,,,,,,
161,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - Basaveshwara Nagar,0,,,,,,,,
162,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Bel Road,0,,,,,,,,
163,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - Bel Road,0,,,,,,,,
164,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Bhartiya City Mall,0,,,,,,,,
165,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - Bhartiya City Mall,0,,,,,,,,
166,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Forum Mall,0,,,,,,,,
167,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - Forum Mall,0,,,,,,,,
168,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Jayanagar,0,,,,,,,,
169,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - Jayanagar,0,,,,,,,,
170,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Kammanahalli,0,,,,,,,,
171,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - Kammanahalli,0,,,,,,,,
172,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - New Koramangala,0,,,,,,,,
173,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - New Koramangala,0,,,,,,,,
174,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Orion,0,,,,,,,,
175,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - Orion,0,,,,,,,,
176,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Sadashivanagar,0,,,,,,,,
177,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - Sadashivanagar,0,,,,,,,,
178,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Uttarahalli,0,,,,,,,,
179,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - Uttarahalli,0,,,,,,,,
180,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Yelahanka,0,,,,,,,,
181,Brand Pack Subscription (Income) 18%,Brand Pack Subscription (Income) 18%,Smoor Lounge - Yelahanka,0,,,,,,,,
182,421023,Consumables - General Factory @ 18%,Global Access Hospitality,Purchase of Consumable  material vide  Against Supplier Invoice GAH/124/24-25/25-07-2024 dated 25-07-2024 against GRN no: GRN/BLR/2024/6706 for HAL,,Expenses,Factory Overheads,Factory Overheads,Other factory overheads,Other factory overheads,Factory Cost,Other  Factory Overheads
183,411008,PM - Freight Inward  @ 18%,Global Access Hospitality,Purchase of Consumable  material vide  Against Supplier Invoice GAH/124/24-25/25-07-2024 dated 25-07-2024 against GRN no: GRN/BLR/2024/6706 for HAL,,Expenses,Purchases - PM - Freight,Production Costs - Direct,Factory - Freight Inwards,Factory Supplies,Factory Cost,Other  Factory Overheads
184,411008,PM - Freight Inward  @ 18%,Northpack India Private Limited,Purchase of Packing  material vide  Against Supplier Invoice #5/23-07-2024 dated 23-07-2024 against GRN no: GRN/BLR/2024/6720 for HAL,,Expenses,Purchases - PM - Freight,Production Costs - Direct,Factory - Freight Inwards,Factory Supplies,Factory Cost,Other  Factory Overheads
185,421032,Fuel @ 18%,Ashirwad Enterprises- New,Purchase of LPG  material vide  Against Supplier Invoice 2986888/26-07-2024 dated 26-07-2024 against GRN no: GRN/BLR/2024/6701 for IndiraNagar HK,,Expenses,Factory Overheads,Factory Overheads,Other factory overheads,Other factory overheads,Factory Cost,Other  Factory Overheads
186,421032,Fuel @ 18%,Ashirwad Enterprises- New,Purchase of LPG material vide  Against Supplier Invoice 2987894/29-07-2024 dated 29-07-2024 against GRN no: GRN/BLR/2024/6703 for Kammanhalli HK,,Expenses,Factory Overheads,Factory Overheads,Other factory overheads,Other factory overheads,Factory Cost,Other  Factory Overheads
187,411025,Die Charges 18%,Siri  Print Communications,Purchase of Packing  material vide  Against Supplier Invoice SPC/2024-25/099/01-08-2024 dated 01-08-2024 against GRN no: GRN/BLR/2024/6733 for Avalahalli,,Expenses,Die Charges,Factory Overheads,Other factory overheads,Other factory overheads,Factory Cost,Other  Factory Overheads
188,421023,Consumables - General Factory @ 18%,U S Enterprises,Purchase of Consumable and printing and stationery  material vide  Against Supplier Invoice USE24/25 -315/01-08-2024 dated 01-08-2024 against GRN no: GRN/BLR/2024/6734 for Avalahalli,,Expenses,Factory Overheads,Factory Overheads,Other factory overheads,Other factory overheads,Factory Cost,Other  Factory Overheads
189,421023,Consumables - General Factory @ 18%,U S Enterprises,Purchase of Consumable and printing and stationery  material vide  Against Supplier Invoice USE24/25 -315/01-08-2024 dated 01-08-2024 against GRN no: GRN/BLR/2024/6734 for Avalahalli,,Expenses,Factory Overheads,Factory Overheads,Other factory overheads,Other factory overheads,Factory Cost,Other  Factory Overheads
190,421023,Consumables - General Factory @ 18%,U S Enterprises,Purchase of Consumable and printing and stationery  material vide  Against Supplier Invoice USE24/25 -315/01-08-2024 dated 01-08-2024 against GRN no: GRN/BLR/2024/6734 for Avalahalli,,Expenses,Factory Overheads,Factory Overheads,Other factory overheads,Other factory overheads,Factory Cost,Other  Factory Overheads
191,451033,Printing & Stationery @ 12%,U S Enterprises,Purchase of Consumable and printing and stationery  material vide  Against Supplier Invoice USE24/25 -315/01-08-2024 dated 01-08-2024 against GRN no: GRN/BLR/2024/6734 for Avalahalli,,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Corporate Cost
192,421023,Consumables - General Factory @ 18%,U S Enterprises,Purchase of Consumable and printing and stationery  material vide  Against Supplier Invoice USE24/25 -315/01-08-2024 dated 01-08-2024 against GRN no: GRN/BLR/2024/6734 for Avalahalli,,Expenses,Factory Overheads,Factory Overheads,Other factory overheads,Other factory overheads,Factory Cost,Other  Factory Overheads
193,421023,Consumables - General Factory @ 18%,U S Enterprises,Purchase of Consumable and printing and stationery  material vide  Against Supplier Invoice USE24/25 -315/01-08-2024 dated 01-08-2024 against GRN no: GRN/BLR/2024/6734 for Avalahalli,,Expenses,Factory Overheads,Factory Overheads,Other factory overheads,Other factory overheads,Factory Cost,Other  Factory Overheads
194,421023,Consumables - General Factory @ 18%,U S Enterprises,Purchase of Consumable and printing and stationery  material vide  Against Supplier Invoice USE24/25 -315/01-08-2024 dated 01-08-2024 against GRN no: GRN/BLR/2024/6734 for Avalahalli,,Expenses,Factory Overheads,Factory Overheads,Other factory overheads,Other factory overheads,Factory Cost,Other  Factory Overheads
195,411008,PM - Freight Inward  @ 18%,RAGHUVANSHI INDUSTRIES,Purchase of Packing  material vide  Against Supplier Invoice 000194/25-07-2024 dated 25-07-2024 against GRN no: GRN/BLR/2024/6710 for Avalahalli,,Expenses,Purchases - PM - Freight,Production Costs - Direct,Factory - Freight Inwards,Factory Supplies,Factory Cost,Other  Factory Overheads
196,411008,PM - Freight Inward  @ 18%,POOJA PACKAGING,Purchase of Packing  material vide  Against Supplier Invoice PP/0103/24-25/27-07-2024 hold dated 27-07-2024 against GRN no: GRN/BLR/2024/6708 for Avalahalli.,,Expenses,Purchases - PM - Freight,Production Costs - Direct,Factory - Freight Inwards,Factory Supplies,Factory Cost,Other  Factory Overheads
197,441013,Gift Vouchers,,,,Expenses,Direct Vertical Costs,Lounge Costs,Advertisement - Direct,Advertisement - Direct,Verical Cost,Advertisements & Marketing
198,431012,Repairs & Maintenance - Lounges @ 18%,Flawless Display,Being Whitefiled Signage wiring & other charges Inv no 101/24-25 02.08.24 TDS DD 1% on Rs 6500/-,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - R&M,Vertical Cost,Other Infra Cost
199,431022,Lounge Rent-GST @ 18%,Nexus Hyderabad Retail Pvt Ltd-Cr,Being Forum Rent for the month of Aug-24 Inv no 24252905103008 01.08.24 TDS DD 5.75% on Rs 341775/-,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Rentals,Verical Cost,Store Rental Cost
200,431022,Lounge Rent-GST @ 18%,Lido Malls Management  Pvt Ltd-1MG Cafe -Cr,Being 1MG Cafe rent for the month of AUg-24 Inv no LMMPL24-25-588 01.08.24 TDS DD 10% on Rs 132250/-,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Rentals,Verical Cost,Store Rental Cost
201,431022,Lounge Rent-GST @ 18%,Lido Malls Management Pvt Ltd,Being 1MG Mall rent for the month of Aug-24 Inv no LMMPL24-25-582 01.08.24 TDS DD 10% on Rs 86625/-,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Rentals,Verical Cost,Store Rental Cost
202,431022,Lounge Rent-GST @ 18%,Brigade Enterprises Ltd - Lounge Rent,Being Orion Rent for the month of Aug-24 Inv no KA2425902125 02.08.24 TDS DD 10% on Rs 128700/-,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Rentals,Verical Cost,Store Rental Cost
203,441003,Freight Outwards - Transportation,RAGHAVENDRA TRANSPORT,"Freight charges for the month of July 24 vide vendor invoice no-128/01-08-2024 and TDS 1% deducted on Rs.71,404",,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
204,451018,Bank Charges,,being PHI EDC amount received for 31-07-2024 & 01-08-2024,,Expenses,Corporate Costs,Corporate Costs,Other Corporate Expenses,Other Corporate Expenses,Corporate Cost,Finance Cost
205,451018,Bank Charges,,being Bank charges for the date 2024-Aug-02,,Expenses,Corporate Costs,Corporate Costs,Other Corporate Expenses,Other Corporate Expenses,Corporate Cost,Finance Cost
